,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
207,3860,1297,9218,899,1015,2804,415,1034,1049,3351,1565,925,1560,1672,7930,614,915,819,1062,1086,604,1105,664,1162,1727,853,486,1143,4034,1137,2531,2814,1229,1058,2563,704,637,569,1344,1388,1773,2308,1559,1278,4974,1850,5860,226,6598,2083,816,582,1033,1159,530,362,1216,26131,754,248,13918,5501,1588,101351,1305,1466,0,5195,1449,2360,781,424,967,1473,512,867,10560,1919,1985,7047,1515,984
208,8471,998,16776,2544,0,5241,1327,3433,1902,10231,5949,559,4371,3511,19614,2444,2867,3111,4325,3248,1269,4962,493,2036,5440,4545,1391,2293,13939,1351,5488,3310,2670,654,3323,967,3172,6614,4933,1286,2313,3394,996,1811,10096,4590,2829,854,11321,5051,3866,218,1829,1126,1257,2141,1980,65302,1806,3304,1581,5012,3841,123240,3058,2881,3223,5764,1777,2624,2797,1774,1569,3454,1142,698,40657,325,1970,12386,921,2616
209,11876,2774,15504,4161,2031,4925,3065,3051,4141,10133,5659,2535,5114,6954,25003,5531,4069,5668,6913,1047,673,1595,220,1591,4388,6092,3034,3112,19006,1424,9742,7873,6107,2650,1355,2315,5225,7169,4590,2885,3773,5637,2035,1721,11887,9231,5533,3264,24603,6180,3776,1789,1875,2977,2961,3472,2751,79783,3356,1646,24504,7951,3411,198460,2911,4489,2491,7881,5177,9167,2777,2463,3725,3921,2459,1911,33906,1053,5604,21527,3564,3194
210,7403,86,5338,966,1016,2545,367,411,849,3478,2416,771,1294,2474,5781,958,2119,2150,1159,1001,639,1668,641,1258,1446,2826,979,1070,7371,572,1640,2985,1819,1005,1241,771,1309,1358,670,1117,1245,721,208,1150,5619,2788,10673,385,8029,1738,2135,926,799,957,666,750,1041,26345,815,872,12248,3278,1782,238676,797,1776,76,4348,1335,427,1871,1129,889,2098,511,949,13401,976,1484,4847,809,1264
211,5064,552,9524,2638,0,3737,1432,1872,3594,4108,3423,2323,1982,3623,16178,1518,2687,3200,5183,2360,947,3577,428,2453,1436,4667,1251,1569,13995,1000,5116,3784,4579,1569,1215,703,1606,2397,3319,1817,2428,3857,2129,2161,6389,4809,2039,877,20763,3179,2685,675,980,3177,1785,3357,1682,39553,985,2989,1203,6215,3362,139463,1522,1807,2620,5460,2866,2101,893,1395,1067,3857,2137,3306,18648,1037,1067,7539,1392,1111
212,4176,657,10774,827,3684,2928,1369,737,1521,5040,1743,629,1780,2348,8077,557,2199,1958,3248,3397,1163,5180,530,2511,2954,6790,1357,1108,7700,208,3469,4258,1571,1699,343,1466,1334,2128,3072,762,1415,3557,767,2264,4886,925,1189,953,11433,2694,1185,1349,899,2135,754,714,1126,34620,1352,1363,24075,7352,1745,93012,1892,2317,450,3065,826,4432,732,334,1106,2053,580,705,6285,1417,740,10748,991,1356
213,2847,116,7530,380,1238,2150,269,1001,694,1443,1224,572,1236,888,5667,391,1071,644,932,1048,485,1862,182,922,1430,2628,379,373,4080,84,1896,3143,1714,681,462,336,553,342,568,487,788,939,996,388,3851,2438,11314,578,5302,1401,688,387,167,714,527,803,622,16968,677,462,8471,2929,718,123762,1168,536,0,3323,1254,898,205,562,620,944,337,1144,8057,809,2031,4053,452,975
214,17593,1033,26119,9083,5953,11384,2033,4332,639,12064,2783,0,3908,9233,22535,3681,1868,5414,1092,3865,1727,4106,1584,3745,6631,13498,3304,3531,27956,1646,5044,9858,5629,4769,9702,1027,1571,2351,3851,2182,4163,4705,2578,2134,17501,3667,10812,814,12317,9540,4168,4340,1786,1942,3240,7451,3925,115411,4451,5178,3416,12205,1908,224542,1701,7018,3513,8875,2171,6985,4274,97,2120,3365,2634,4087,63102,3073,6758,36111,1343,2124
215,4868,261,3515,1934,886,2687,962,560,1276,5278,2335,129,1018,1529,5280,968,1110,1094,4345,1990,403,2898,711,2173,1736,2586,1328,921,7986,422,1402,849,2395,701,1816,499,1098,1208,1348,1005,1902,2379,197,479,4022,2474,1114,969,8514,1400,1249,426,296,688,444,1433,969,29431,2025,1613,1721,2535,1487,44150,806,1776,1310,1089,1869,1392,1240,725,895,814,559,1120,11012,706,476,3836,1185,625
216,1030,252,0,0,1,0,52,161,0,0,2,0,23,0,0,1,0,0,29,538,339,846,51,636,2450,0,0,0,364,112,0,0,0,0,0,17,22,216,428,0,324,33,12,0,0,0,231,0,1,0,0,0,0,0,11,1,0,0,13,0,0,48,0,7988,0,0,0,0,0,1,0,0,281,0,73,0,0,0,23,0,0,0
217,8678,1331,24486,1489,3307,7532,3486,2200,5304,9599,7312,3499,8387,6160,28370,5609,4645,4315,5088,2408,1427,4217,419,2277,4929,10123,2960,2463,13945,2336,9391,7523,6959,2401,2764,3108,4611,8222,6084,1707,3669,5257,3080,2201,11841,12153,13549,2285,23047,7022,3959,4004,974,2799,3371,4615,2552,87970,5089,2452,65672,12509,6024,265018,1944,3003,938,11805,5394,8230,4920,3698,2203,5433,4108,1603,30568,2699,3689,29649,1965,2658
218,13476,1303,6900,1636,1754,5401,1462,1950,2573,3440,8033,1490,5912,7430,31835,2006,1574,1996,901,1283,897,2725,439,1487,2530,10470,1066,2323,7220,1244,3043,230,1868,858,4313,2586,2589,5867,3131,0,4507,4914,3212,3457,12908,17048,35013,1848,20565,5703,6342,745,1651,3196,703,2867,3310,99303,3980,1236,13647,8668,4472,298101,4563,4333,0,8650,2587,793,3510,3034,1660,6460,2134,3409,28709,6263,7270,22920,2664,3568
219,4275,1771,10011,1859,351,3710,1313,1602,788,6266,3929,500,2025,4505,11755,2447,1772,2881,4021,2939,1032,1720,794,2676,2107,3684,1162,1456,12712,2040,3505,4726,4007,1013,3415,686,3981,3311,2660,1099,3148,2775,1251,1136,5977,2532,4651,1546,14442,3466,1521,492,1917,1274,639,2380,876,36052,1546,2118,2047,3168,2156,93229,3484,2262,2565,4421,3962,5439,4386,1564,915,1397,1048,796,26317,909,1296,6975,502,1875
220,8264,692,7329,1358,5238,4726,747,663,2235,2534,3502,623,3316,4959,8789,2551,3023,1731,1344,1497,1153,3514,898,986,1605,2403,647,1531,6842,662,1593,1479,959,1557,346,1326,1762,2087,1140,1127,1366,2415,1687,1090,5699,5383,24183,1411,7916,2048,1238,777,1112,2059,1382,1989,2001,46592,2423,1931,30690,6242,1460,235140,2706,2177,0,5935,1272,2527,1779,1457,276,1914,1789,1410,9018,1678,4,6976,1410,1155
221,7979,1417,12492,1235,5471,4034,1087,961,1692,10172,3558,985,3857,3793,17680,1496,2727,903,1590,1838,995,4234,821,1466,1689,4061,742,1540,5333,1257,3747,2323,1480,1343,174,1544,546,359,1537,1684,1813,1304,285,2045,5962,5366,14037,213,13186,2151,3288,418,3253,2311,2265,617,2450,44100,1149,1458,24529,8192,598,216705,1152,1677,0,7858,963,4114,1399,2137,1219,3368,1859,960,10096,1888,3794,17095,677,1325
222,15709,1560,21086,2174,11865,7372,4103,2165,986,6082,8799,3572,12299,6140,18821,3829,6094,1342,1277,2989,1852,4519,1454,3093,3831,4084,1794,2631,8869,1801,4499,5175,4048,2798,3381,3398,3150,5340,4286,2527,3259,5654,1940,5287,8726,11466,26308,2964,17274,2911,1792,2585,3141,4796,2479,1356,5229,79352,3388,2198,72845,14117,1641,216948,2850,3899,0,9812,2014,2447,3183,1519,2354,5075,2465,1627,17157,4331,6281,42552,4880,2785
223,1606,155,3634,537,4017,1442,832,513,125,3740,1853,772,2074,1009,7370,740,862,934,1606,899,569,1114,94,773,945,828,440,1262,3019,352,1933,121,1264,302,784,752,621,1249,880,1195,952,1250,875,558,2776,3066,6257,379,8554,1580,1552,721,194,341,450,556,458,18898,1311,31,4564,1626,1218,40320,1415,1188,472,3049,496,948,837,898,861,1348,597,728,6897,658,657,2520,617,1058
224,10114,3281,15058,797,3394,4267,2485,1851,2181,11719,6123,4189,4710,6734,16565,2795,2130,6084,3319,2950,1636,4400,731,1861,4889,2867,1037,1282,16665,1658,4329,3343,3768,2245,488,1602,3860,3626,5181,1277,1311,5397,1224,2181,10678,6922,8991,1552,23675,5007,5226,1618,1424,2675,2218,3394,1630,62588,1737,2017,9595,6158,2655,189761,1371,4817,1,9810,3208,7150,1304,861,1622,4186,2239,1343,50356,2023,3206,12065,1402,2049
225,7412,610,8851,2986,1227,3505,1289,761,356,2622,1880,0,1946,1733,8865,576,1328,2083,932,988,993,1871,574,1459,905,3357,858,1262,9404,1072,3266,1597,4504,693,1295,168,846,595,902,0,2152,631,1508,502,4132,3197,11010,742,9460,1993,1994,591,1177,526,1275,1156,1181,37696,433,1053,332,1870,1476,168756,2593,4350,2031,2357,1129,280,2822,557,694,339,1078,1691,24257,502,1608,4471,1079,840
226,10543,2230,17211,1009,8684,7558,2067,2736,2915,4777,9487,2462,5585,5303,21618,2492,3443,2147,775,3738,1251,6846,718,2576,3463,6031,589,1933,8924,1987,2734,8212,3382,4094,2806,991,1517,6566,2452,6284,4310,4521,3940,5027,14635,10725,22120,2479,21518,6018,5985,3126,653,5093,568,2402,2660,80690,2208,964,46048,8490,4047,295551,3303,4670,0,8535,888,3276,4295,2375,2666,5067,2160,1973,25067,1371,2778,22077,3810,2835
227,579,446,4743,845,535,877,176,427,259,1955,1682,456,935,688,4333,771,733,511,1165,684,331,643,343,538,1233,594,183,642,3399,314,1496,236,1135,184,530,541,563,1229,1329,874,906,1356,428,346,1557,2161,1446,585,3921,1243,1035,227,187,801,604,968,371,16425,298,174,1265,1584,592,8262,1146,612,398,2264,395,1571,711,454,286,759,250,280,6056,432,413,2631,502,604
228,5748,4705,13418,3035,200,5568,1908,1617,1392,7977,2860,1109,4492,5403,18266,1617,3855,3624,2913,2595,1698,3926,1280,3020,2851,4583,1322,1754,16171,2337,5051,4259,6385,689,1144,1881,4097,1720,4661,1756,2648,4162,310,2804,5959,10195,5278,1716,17037,2975,4137,2057,562,1454,857,4427,3092,55611,1809,1798,6796,2534,1241,169591,1710,2824,3053,6956,4564,6397,2856,3330,2081,2197,1222,1992,34300,1743,3465,9467,2470,2574
229,6444,1347,13851,6206,1093,4253,1087,1092,3054,2595,4665,1355,3916,4902,16822,3679,2117,2429,2554,2707,935,3384,756,2001,3684,3062,1407,1925,15547,949,4891,6125,5530,1517,1510,2308,2763,1497,4253,3221,4602,2267,3032,1333,7553,4276,6396,1756,14998,3603,3070,1485,1026,856,1674,2198,2371,43549,1958,3553,21547,11716,3560,159484,1648,3314,6,4148,1081,2599,4692,1281,1063,3038,1209,358,25110,1626,2023,10772,737,2573
230,6791,955,8731,1467,1738,3061,714,1041,1288,3545,1781,796,1852,2364,8266,1484,2975,1869,1038,1646,771,2331,302,2264,2509,2662,959,1443,7726,291,3750,4892,1545,583,1020,827,665,1222,1636,1792,1730,1628,619,2236,6607,2979,7360,746,7809,4098,2360,1380,1012,1011,1128,1390,1312,28607,1032,830,2306,3725,2138,136596,1903,2088,26,3401,1253,1442,394,1549,275,2266,1002,1778,19572,763,1667,5919,2293,1114
231,7984,2055,18065,1414,2,3920,613,1876,3548,1828,23449,4523,4432,13127,58748,3009,977,2282,6590,829,480,1149,433,1064,1397,7289,1419,3462,9789,2861,1228,218,973,1972,33110,4064,2541,7907,4501,0,3709,6966,4347,4618,54919,29303,22974,1888,35466,26963,16177,1821,946,6783,1956,4771,5212,167095,2400,979,1424,3703,3779,477486,3173,1312,2,6571,4627,1113,5095,3240,1612,8978,1794,3016,15057,3383,4194,15909,1335,6250
232,2326,415,3855,77,2610,3062,880,325,941,906,3523,1008,2293,3106,9349,733,1149,603,1212,755,612,1754,750,1041,864,1805,493,1031,3234,633,1220,881,1298,937,216,1279,1156,2635,1488,394,462,834,489,615,5546,3153,16303,955,8058,2266,1587,771,150,1074,684,460,702,31628,1183,68,7979,4380,1671,241939,635,1306,0,3892,696,1094,321,968,1274,2183,290,1054,5739,1393,1246,4117,1107,998
233,13331,1392,16638,3037,8755,5278,2508,2155,3091,8524,5227,1264,6105,5478,22205,2447,5629,3042,520,3680,2679,7053,2289,4390,2662,11542,2176,4194,18436,1306,6293,8510,5270,1022,2243,2530,2375,3118,1712,37,1926,6001,2046,2979,12962,9882,21579,3352,30246,6958,3121,595,3801,2721,4237,4150,3490,101696,3553,881,14280,6500,2188,287201,1711,7529,0,10046,2963,2794,3742,3114,2162,5074,2388,3368,25705,2322,4687,22228,2432,4072
234,7251,2492,14871,4183,517,5009,4319,2682,1637,9401,4013,139,5365,5953,24189,2514,2304,6328,1731,2708,2118,5711,727,3764,5695,10040,2460,5698,18995,2719,5924,4209,3574,1405,5431,1490,1529,2896,2488,747,2976,5832,2282,526,7834,5174,16002,2490,32480,7965,4894,2494,2697,1023,3700,4065,1939,85093,2866,5012,3104,10185,4974,335898,1421,4503,4044,6494,2720,3315,4278,3595,939,2032,2150,4094,48002,1793,2399,8226,2679,1564
235,1529,447,2650,93,267,726,438,153,660,225,659,306,621,538,2976,290,246,244,521,574,377,1067,131,403,856,972,143,265,2749,136,815,971,503,274,128,123,354,613,349,247,464,553,164,458,1755,1416,4173,222,3944,1072,398,171,544,336,69,489,304,10023,329,66,2426,1151,696,49287,734,444,0,925,716,391,354,288,179,424,500,246,3205,411,376,2099,0,93
236,2025,603,2751,384,1640,1438,176,435,169,1322,1678,400,1177,1217,3707,443,734,731,705,959,569,950,388,622,435,1277,504,519,3830,340,1684,622,568,631,1285,474,577,819,331,435,977,1052,745,996,1360,2331,3327,409,3584,885,365,430,372,452,304,555,161,14105,356,228,1962,1139,928,60256,914,869,508,1479,782,374,431,873,330,759,546,1148,4437,609,631,2759,456,380
237,6026,2852,8080,2506,3332,4387,1290,1387,1192,13271,5727,909,5366,5968,9850,2156,2598,1251,4770,2467,1745,4435,1132,2593,2552,6351,1925,1986,5603,988,3935,4452,3508,2276,473,2736,2429,3335,3530,3177,2076,4308,1199,2790,4587,8015,4720,1507,17719,3400,856,1534,720,313,3188,2827,1516,44747,1484,727,21048,6054,3300,125403,2203,4236,629,4865,2583,1857,1674,612,2473,1369,286,429,21777,2386,942,11353,1415,1971
238,2032,297,5467,1010,851,1729,575,1115,676,5025,1384,150,1081,1392,7778,550,557,1187,2763,1258,782,1034,185,570,814,2710,800,1734,4334,540,1625,592,2089,325,1367,418,609,1490,878,217,1699,1879,762,1273,3561,2859,3834,522,10153,2333,1061,828,483,1004,848,1560,527,30524,402,935,73,2009,1130,45924,912,1302,2799,766,916,772,667,1703,645,2179,795,907,14982,505,699,3875,585,441
239,2504,1725,12559,1349,5302,2885,1551,1315,1223,3976,2536,1903,3324,3375,10726,2494,1652,3592,2260,2386,1697,3591,920,3052,2056,4464,1299,2877,10170,884,5520,1613,3134,2015,1384,2703,2149,4662,1626,2301,1381,3175,1675,2213,9095,7451,5697,1856,16761,4021,2434,1368,547,1296,1196,1932,1813,28661,1182,1838,20404,6513,3086,127667,1570,2614,5,6687,1576,4239,1560,2250,1097,2018,1621,568,14601,1066,4203,12956,1291,1821
240,7211,1338,18976,1959,1651,9311,2341,2629,3303,2487,9886,1800,5268,11567,46462,1546,3275,2753,172,964,198,1853,304,901,2413,11345,954,3130,5354,1071,3519,3043,3245,4936,5788,2053,2641,5988,4384,604,1711,7534,3227,7048,16822,11869,16566,2009,28742,8578,8282,1171,2211,5645,2195,4023,5173,130261,7559,1880,23763,5466,1762,532710,2109,3746,225,12180,2429,2411,5049,3553,3160,7385,2551,1653,18187,9082,2906,23172,6079,2352
241,7370,1325,9239,558,1432,3960,2695,1572,2563,7191,5256,1611,5037,3061,14334,2666,2209,2167,4973,2286,1229,3405,625,3396,3325,4234,1088,2032,7627,1076,3565,5573,2962,589,2256,2005,2951,2984,2764,2845,2222,3227,767,1076,6090,4008,11377,1639,12913,2578,1820,1667,2056,1133,275,1505,1337,48830,448,993,41076,8582,3916,154588,3114,3632,1,6565,2116,2986,911,1130,3131,3491,1099,823,15038,4417,1275,15837,706,2430
242,5979,764,4581,502,233,2276,761,802,897,1871,4887,1017,3730,4712,14371,956,1492,1368,1539,526,397,1408,132,515,1050,3030,606,1060,4583,986,1351,801,980,797,3853,2395,1131,1174,1640,407,865,1881,1502,2725,6437,6953,23694,490,12723,4687,2355,939,870,1424,733,1497,1621,55609,1216,423,12663,2724,2269,148245,1494,1682,0,3163,916,442,1491,831,1109,2588,1074,665,8365,2856,1439,9413,861,974
243,13685,2081,22059,1737,6904,9200,3705,2315,1088,6997,2565,633,5518,3674,20281,1724,8379,2473,15,2641,783,3978,1072,2709,5421,11685,1403,1976,9957,117,6593,10831,3517,1014,4458,1522,627,1811,1706,4216,2924,2761,1412,2720,10798,1666,7458,1081,21964,4439,5532,1692,4673,2018,3072,4610,3947,78969,4535,2155,30989,10467,1020,620209,853,6030,691,8129,1249,4960,9246,3179,2273,4983,1476,999,36522,6325,1721,27865,477,2555
244,3072,73,4221,456,664,914,186,295,638,3221,1756,543,990,1219,4451,652,707,967,877,916,581,750,223,836,1369,1536,775,1434,4441,447,1953,387,801,83,1004,400,441,462,494,279,855,2039,97,423,1776,1373,4650,521,7437,1203,1063,480,411,153,400,700,434,16749,412,428,1318,1676,1621,62314,526,781,841,1578,1016,1022,1313,632,657,738,363,435,7000,861,711,3429,163,337
245,7106,321,15448,1894,3728,7726,2715,3413,4776,5455,13659,1575,5519,7100,21723,4587,3694,4524,1558,3167,1461,2888,912,3243,4604,8456,921,2974,19523,1510,6517,978,6067,2175,3745,3484,7857,9649,6726,3143,6049,4012,3660,1857,12739,15449,4046,1284,21540,7215,3047,2237,995,1841,3282,4005,2326,78107,4792,1540,65746,12829,4025,249421,3519,6226,592,13425,4511,10959,2080,2494,1284,6201,1539,4854,27578,3555,3536,20855,1711,3631
246,20031,1240,23064,5617,4171,9633,1890,2684,577,11053,5060,138,1819,11060,20337,2991,4262,4852,979,4141,2347,7121,1651,3134,2287,8262,2615,2890,18062,2369,8720,10718,5796,1126,4608,1992,4741,8097,2886,2609,2034,3461,2869,1993,14050,7198,11552,4031,11249,8503,5338,3441,884,2573,2741,4572,3409,108604,1787,3408,16040,11352,1149,842620,2731,1313,2323,5046,3129,8124,2288,1932,1545,5801,1238,2850,32203,3039,7762,37727,2282,2818
247,3516,809,7657,846,1390,3107,700,815,767,4410,2086,571,1956,1705,7857,1801,1093,1747,1300,701,525,2009,231,842,957,2147,1226,1040,6466,575,1690,4336,973,982,1743,1202,1111,807,627,1272,1019,929,891,576,3854,2956,7641,545,9852,1865,2105,797,378,603,26,1214,1577,30619,849,729,6618,3112,2212,105161,1431,2968,975,4245,1422,1672,1095,735,299,1407,497,1122,10622,802,1995,4259,1474,712
248,17270,3076,13581,585,3232,6528,1425,2573,2608,6644,5040,1290,4871,8426,24721,1143,2578,1315,33,2263,893,3255,215,618,4013,2904,1755,2626,5062,2155,3683,5974,1779,1986,1723,2595,1381,2099,1761,1073,592,3444,3325,3880,9810,7854,17169,1177,12260,8029,5036,2138,8,2960,3016,3383,3082,93028,3475,32,9865,6314,1010,410050,2977,6688,1,10406,1681,2720,4096,2486,2748,7771,2295,78,17610,8135,3060,28193,6411,3632
249,1865,1195,6643,1210,851,2646,567,1211,748,1905,1530,591,3410,2182,10032,1405,1015,1734,2532,1831,1698,5994,672,2424,1368,3974,1185,921,6850,1572,4459,941,1037,623,299,2176,2350,4454,1734,570,1628,2913,760,670,2502,8055,2978,853,13179,3110,1232,481,645,232,926,1765,1393,33225,1027,854,7200,3737,1584,67133,420,1407,3,5352,2180,1001,0,604,2240,1138,1438,218,10711,640,960,4247,673,867
250,2458,406,5258,761,618,1549,785,1408,747,1893,1226,355,1061,2012,6071,744,1058,1181,1464,895,662,925,410,1135,1006,1294,502,1171,4940,456,2227,3164,960,438,389,555,618,959,398,541,912,1077,617,396,2498,1972,5246,338,4643,1301,1129,565,658,489,239,1220,648,20965,644,1035,920,1537,620,84161,1313,1451,892,2663,1082,437,982,324,593,1046,431,482,11163,694,332,2094,729,520
251,8597,4501,19232,1959,3082,4713,3739,1827,2653,7001,6973,2560,8325,14047,34614,2540,5311,2753,312,1338,740,6024,471,1395,3424,7868,1673,2011,8291,2456,4074,7574,2836,3354,7469,3947,3272,3302,3144,1265,5298,6652,2728,4752,18807,14813,15050,2364,22351,4550,8409,1923,1184,2938,2703,3714,3691,98639,2828,3034,28369,10025,1144,383313,2229,10446,0,12132,1299,3302,3525,842,2357,5308,2434,1999,31091,4290,4049,26031,6644,2048
252,2715,115,3902,385,744,1126,124,305,307,2610,822,442,791,990,3798,441,1072,735,663,826,700,1198,650,632,1381,976,523,416,2956,515,1063,2719,770,140,482,435,230,620,910,818,310,470,478,185,2130,1442,6443,511,4640,817,736,155,616,534,171,760,445,14902,399,366,2685,1869,866,85599,763,1017,43,1711,784,886,654,412,1089,809,63,546,7816,381,649,1970,184,557
253,4680,306,6552,401,1813,2497,1523,301,429,4816,2063,516,2770,1571,7538,749,1146,1652,621,1548,886,2809,585,1637,1038,2289,494,1299,6562,517,2581,4347,1516,1167,297,1086,687,645,540,876,784,1640,368,1631,4212,2942,7754,617,8132,1721,1856,509,1871,1282,403,1163,562,23450,314,786,16211,3602,1208,174650,1617,2253,195,3131,1398,1609,2048,1307,615,1615,598,301,8621,953,811,5595,603,526
254,11972,2663,14895,1550,5095,5485,978,1593,1930,8258,7055,1008,5608,4015,20828,2629,3030,2054,1367,1674,593,2520,1007,1543,4279,3964,827,2406,12251,933,4178,5950,1503,1378,6036,2939,3355,2402,2843,3547,2589,3906,1018,2360,9897,9034,15491,1368,24812,3603,4821,695,1326,743,851,3116,1874,57625,2626,777,32508,8469,1938,359495,2420,3695,0,6628,903,1302,2128,1372,1417,5127,1742,2213,37065,1845,4796,23642,1641,2196
255,5445,688,4463,367,2133,2229,739,523,1272,1718,2355,404,3112,1875,5883,655,1679,1506,491,1955,1185,2278,568,2434,1315,3516,842,538,6535,524,2541,1460,753,883,1525,456,643,1300,753,1469,189,1469,770,362,2134,4337,11945,577,5462,1362,1610,394,503,327,75,830,1129,27181,370,555,4537,5456,1927,187440,903,1041,58,1756,807,1865,671,1011,1218,1494,585,487,12583,1330,639,5296,812,983
256,14788,394,30321,3724,3697,13172,2001,2382,2253,8177,1654,357,3077,5700,25268,1884,4667,5281,47,2478,428,3641,988,2160,3619,6298,1917,2616,16784,1783,4737,5685,5035,5200,3300,781,2644,3339,2902,261,2203,4658,2566,1991,16706,3363,8861,1378,16980,5278,4932,1713,2775,1925,3330,2212,3019,95681,2350,4657,1649,8098,1412,555626,2965,8408,3699,6299,924,2307,3542,1180,1798,6438,1209,2959,67772,3325,3629,22818,6465,2656
257,17158,868,25115,4086,6900,6639,1978,1381,1699,12248,7038,4008,12035,6867,27903,3876,4626,3910,1921,4452,1833,10828,956,4583,5304,5251,2591,1940,18872,1357,8732,6536,3627,2405,6850,2268,2609,2552,2576,4390,4586,5034,0,9616,14773,11303,14073,2929,38214,6269,7542,4173,2788,2206,857,5720,3282,90235,5277,1592,13879,10733,3046,787016,1437,4709,1697,9994,1654,5541,2688,3622,1801,6479,1964,3899,45586,2577,10005,38946,2092,1837
258,5975,997,17514,776,2063,6207,2556,2169,995,2428,2631,527,1630,4290,10097,916,3565,1228,46,1875,655,3480,613,817,4033,4257,63,1087,3861,809,4448,6580,3426,1328,564,1096,944,3906,1955,873,1443,2338,1381,1651,4227,2515,6092,1572,11506,1579,708,1903,814,1020,1611,1534,1644,37154,2025,697,18704,6428,627,327889,1421,5369,0,6104,1571,297,3756,544,1710,1289,1832,740,15760,2628,770,11051,2387,973
259,1987,263,3967,787,651,1975,401,332,427,3812,1241,281,766,1055,6478,1174,666,1247,3499,559,636,1157,422,680,1273,867,504,1379,4785,229,2449,689,2115,263,948,262,747,882,634,249,872,1468,815,382,3373,2661,3801,432,9311,1232,951,125,476,336,269,1246,490,27483,635,991,642,1980,1666,37383,923,745,1132,1670,1041,1334,781,708,310,846,233,448,14794,339,810,2763,273,531
260,4115,7631,11269,1064,0,3647,845,1170,3702,1837,8073,5850,6684,9752,32772,2172,2534,2903,3437,1231,526,2456,574,1588,2466,4927,1104,2987,8626,3160,3064,1279,1492,2850,3547,2397,2879,7594,3300,690,4013,3994,3601,5104,9301,20934,13883,2820,20673,10953,4265,2263,418,4073,2260,2345,2477,84115,2445,2530,18138,3890,4200,223601,2661,3009,0,10568,2470,2128,2649,3267,1363,4557,2165,1368,11433,2597,1694,11088,2314,3105
261,2517,1423,6427,739,1599,1193,634,846,640,3903,2359,1352,534,2405,8251,883,1886,1186,1823,1313,1188,3328,944,1597,1243,2496,804,851,3894,656,1333,1056,1580,1811,1050,545,702,1369,1296,737,1183,1090,519,1345,3754,4132,11581,582,7893,1460,1854,851,928,640,633,1042,1167,31200,311,202,7623,2594,1449,198522,481,1445,682,2088,1789,862,1373,912,1037,1848,635,449,11558,1710,1139,2329,779,738
