,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
378,2197,76,117,3283,605,574,598,67,48,360,356,669,1880,331,4357,727,423,603,199,1597,988,2008,1,195,1613,310,367,121,274,2166,324,520,607,543,98,1151,576,653,488,235,266,161,499,4,427,954,745,3166,327,2492,714,1472,237,428,310,355,6787,448,0,8921,1129,164,134189,196,272,1677,491,385,123,462,501,1085,60,375,103,1111,13,1044,4274,745,59
379,5992,1029,978,16737,3183,3252,5162,3796,1289,923,6470,6292,4913,6554,12616,2993,2499,2463,2185,5891,3047,8183,2466,1063,2915,1284,5478,1345,2134,17480,434,3430,3177,7933,2442,3498,755,5129,6453,2764,2,1550,2955,1134,2172,6609,7546,22695,3080,21297,5058,2376,1607,852,3430,2198,66692,1495,868,40319,4295,2794,265419,3478,6569,4579,1858,2685,844,2492,1204,2575,2336,1945,2063,30453,4433,849,18145,527,2402
380,6488,2443,672,14051,3069,7243,3841,1648,483,1516,6649,5710,4024,5105,13874,2554,3119,1378,3409,2070,1324,3104,27,747,1407,2131,4870,1665,950,9807,768,2817,4268,2784,1674,2427,1279,1312,2314,2008,3099,1447,1500,641,2480,8069,4531,10618,1389,16217,3161,2337,3095,1950,374,3435,52726,1411,1736,36136,4781,2830,182095,1201,1185,6272,871,2370,1011,2968,1614,4194,435,837,1989,19145,2419,1513,9082,3099,1315
381,3938,1234,1087,7474,5940,2139,1130,2327,530,1148,9228,4322,2481,1235,8693,3254,3103,2362,7923,1563,1188,3583,1,433,1383,703,1227,1500,3351,11712,1080,4028,2943,4834,642,2394,231,1033,1383,2712,1489,2912,1496,610,341,5671,3482,15794,276,10617,1753,2343,1622,556,1501,1117,45391,3,1136,2921,6202,3103,67131,2189,1134,2484,1215,308,153,257,796,1825,938,1180,1733,44866,870,2395,5152,124,3525
382,4916,205,587,1323,555,672,710,441,74,590,1175,1431,1456,577,4329,511,1169,762,564,1692,754,2593,249,453,1243,472,817,358,531,5295,401,1635,526,1586,154,251,664,388,944,845,398,345,589,1129,404,2746,2673,6839,161,8362,1632,1173,851,169,872,514,10685,615,592,2217,2382,241,50558,493,936,1499,1761,526,194,3,206,179,167,945,645,5152,527,1398,4224,850,1032
383,12216,1860,664,12097,1070,6224,3730,1988,1874,1658,5536,7333,6758,6390,32624,1504,2788,1285,2195,1487,1666,3216,342,654,2649,4056,5290,1368,2153,10774,1308,1536,896,2487,1138,3788,1725,2271,6015,2376,642,2144,3463,2275,1746,10770,11234,25641,1816,16425,4490,3876,4613,3975,1750,3273,80152,2426,700,18642,7187,3191,292147,3335,2461,4991,2791,1129,1279,909,1087,3371,1651,1778,3250,18987,5376,2340,12579,1427,2366
384,5514,1216,486,4076,755,3664,858,301,712,139,2527,1593,1495,1855,5128,1371,946,1272,1117,1464,637,2410,0,361,804,292,1973,607,1079,2393,251,1064,372,925,822,1103,235,517,998,384,98,713,853,705,395,1667,1620,5362,608,4133,1039,552,254,249,891,572,19040,990,841,9596,1182,1048,67194,878,877,2836,403,580,657,1124,1207,645,191,185,411,4656,552,670,3489,634,826
385,20893,1740,3473,21298,1193,297,4706,1384,3506,4608,1974,23347,9847,16647,68543,3895,4152,4830,3986,1635,1813,3024,47,734,1306,2347,4445,767,2878,14465,3043,2154,1010,2294,1647,7455,6088,3280,5743,4819,142,4068,8802,5487,8069,34727,32739,38982,3236,41728,8509,15924,8855,5397,6236,6035,174455,3745,2247,32211,5718,3978,418249,1744,5352,13134,3989,224,3745,2831,4212,10848,2375,5375,4593,27114,6350,2195,18196,4044,4753
386,31767,4358,0,0,0,5437,1,0,0,3,0,1,5188,2382,55765,0,0,18557,10385,73659,30978,53324,0,8949,54104,7400,0,0,6086,23803,1838,15707,0,2625,0,0,0,1,8368,3,0,0,14369,0,0,0,0,136,0,351264,5516,4701,0,0,18719,2631,154613,0,0,0,2917,5209,349228,0,1,0,1851,0,44099,19176,0,0,5659,0,0,0,3615,59791,49794,0,0
387,9570,0,15587,0,0,59113,0,7929,24523,0,121,0,8517,1,14354,3540,2513,6158,0,101929,41099,99656,17129,12302,68281,4097,0,2302,3826,57122,4646,435,14000,0,0,1,6805,3,4283,16085,5905,5122,0,0,0,0,0,29286,77,125325,0,0,0,3363,14412,0,421,3032,0,6226,17951,826,393620,12411,2666,0,161,0,0,0,1,0,0,0,0,1,373,9354,21056,0,4545
388,25568,3013,1498,28695,5184,7247,7995,3558,2288,5377,35219,7203,8799,11543,36358,5264,6278,8891,5666,7254,3174,7088,773,2500,4084,4996,10178,4757,6576,28928,4846,6261,1949,10045,3900,7542,1136,3604,2829,3964,3750,4001,7162,3976,2830,20882,10511,12469,3902,31589,11147,7201,4440,3275,1580,4174,132540,2821,2059,7559,9245,5848,304664,4805,4381,9298,6488,3914,3074,5965,2645,8313,2368,4247,5713,59397,2648,9153,27709,8909,4722
389,1844,633,30,2042,487,34,332,228,214,275,2161,441,219,783,1994,522,405,604,507,579,247,754,131,114,560,522,805,373,354,2641,134,867,866,808,552,369,175,537,497,266,0,391,451,269,122,928,664,1733,519,4012,753,760,633,179,370,382,13773,148,136,382,581,645,6309,520,400,986,633,557,160,455,106,731,183,96,117,4109,135,386,1525,84,290
390,4334,631,695,7492,1300,852,3712,1012,2062,700,2860,1258,1491,2284,11901,1162,2349,2842,825,1828,407,2366,313,345,1448,1264,2937,373,885,8318,370,2801,1280,3009,796,1212,425,1123,1618,1108,648,2021,2702,876,1271,5470,3589,4297,710,6287,1467,1866,1232,1128,1693,1203,40259,978,575,8957,1630,694,50829,1358,1050,4472,2187,2444,719,1178,283,2646,1126,1613,576,26147,261,1396,7864,1068,1480
391,15774,1545,3244,21899,3620,0,8844,2096,1677,3482,16364,8806,6019,7582,30625,2790,3923,5676,4038,3747,1734,4054,392,1469,2240,5707,6706,1728,4651,24802,3787,10213,4352,4619,2869,9565,872,1382,3544,1670,3051,3520,6278,2824,3232,25434,9342,13841,2771,19401,6421,3483,3516,1916,1770,4148,128427,2292,4662,41,9068,3660,330940,5627,5525,13027,4373,2393,922,1913,6488,4948,1964,2393,4343,67977,1533,6995,30796,2995,4091
392,19097,636,2463,7723,1082,7404,4800,1731,925,2060,9040,4220,3405,4251,14381,1737,2769,3142,1818,2268,1369,4052,716,907,2924,2107,6333,1658,2211,9400,1814,3765,2089,3388,249,2982,288,2102,3005,1688,1917,2124,3996,933,902,6912,7918,6254,1497,12154,3629,3073,3512,2042,3913,2326,60768,1526,1000,6164,5312,1690,164063,2427,946,4642,2879,3305,575,1852,1718,1604,796,859,742,26208,3281,2963,13984,1516,581
393,14346,1114,1032,13769,2006,625,3660,825,620,765,4838,3415,1402,3163,18716,1827,2637,2419,2202,1962,577,3000,0,296,1732,1951,1838,1461,1871,12166,779,4409,4852,2767,1255,3503,277,1339,3335,2319,891,1866,2365,657,951,10603,4417,6127,1087,13817,4101,1538,2072,78,1980,1962,63436,1746,2465,233,7403,1592,183248,1561,1152,3653,1776,2510,1085,1645,1008,3064,740,1266,4112,33582,913,4893,13737,4040,1047
394,24744,590,3888,21065,3342,5171,6328,3497,2643,3777,17746,11123,6781,6980,27068,3567,7852,5195,3423,5463,4065,8906,0,249,5384,6070,5066,2447,3957,25824,4816,5693,1973,11501,4892,6837,6306,3183,2977,4655,6736,7275,6559,6644,1082,18012,20048,12671,3274,41122,10479,5240,3700,6181,2495,2997,97716,5640,5631,38151,18242,2917,242536,7038,3819,17206,6559,2270,3156,840,4576,10076,3986,4086,1607,32256,1883,839,11793,2662,2417
395,4107,277,1118,7004,0,4,5253,537,1160,646,60,9339,4192,12733,26544,782,797,678,4471,809,439,1500,187,130,452,1435,2326,53,1169,393,684,1450,708,0,269,125,66,1029,1198,1562,0,1565,3839,1037,848,17652,208,23298,3,27761,2708,192,1920,0,434,2280,52513,3727,846,1178,570,3367,177596,381,550,2648,786,0,8334,4714,474,2425,758,425,1768,1999,1612,1738,2308,446,1462
396,3695,1958,2435,8172,1158,738,2470,413,1266,1094,4029,1782,2445,3136,9411,1182,1423,1203,2162,2331,881,2803,20,428,1261,2422,1848,278,818,8217,1401,2964,2927,749,1123,1168,1623,1284,1275,899,735,1737,1685,2081,426,3033,5235,4753,683,7296,3066,1407,1735,1068,1875,1554,39092,756,1345,14046,4003,2483,115536,1421,948,4233,3093,2376,500,1181,1183,1446,123,572,1043,13520,1418,601,5031,1548,1061
397,9019,526,1231,15964,2873,336,5439,932,1429,1913,7273,5319,3009,3808,15307,1676,3747,2861,3310,2762,1350,4699,742,623,2389,2821,4771,1501,2031,9561,971,2558,3301,3633,1335,4388,1389,1558,2854,2808,1045,1934,2182,984,1538,10377,6039,7815,2663,16653,4258,4033,2037,759,2563,3272,49279,3786,13,18266,7440,2868,186493,1252,3246,2468,2108,2381,1236,2975,1646,4590,632,1055,1682,37847,736,1297,22148,3046,2357
398,10371,2707,1430,29268,2103,3004,7244,1488,1084,2877,6449,4320,7286,6283,14542,4544,3395,4471,2276,5040,1977,5112,2705,968,7123,3381,2891,1264,1160,21609,561,7882,7975,3675,2522,1254,3073,2744,3253,3182,2201,1287,3762,3350,1702,16286,4108,19673,2331,38424,9342,6307,1730,1385,6172,4570,66358,2307,1156,36590,13749,1147,566926,2254,2108,3070,1952,9399,2191,5103,3660,3412,3419,2309,697,55026,2279,6006,40323,671,3619
399,8322,828,1994,10873,2519,5789,5601,3853,701,1998,10811,5095,4971,5359,20379,1665,3611,2962,2483,1407,1498,4432,653,419,1620,1581,3940,1081,2535,14689,1118,2512,3626,3169,1370,4169,1966,1372,1996,1678,1731,3306,4990,2797,3308,7235,7446,15852,2126,20550,2342,5033,2606,1316,2851,2239,63173,2792,874,10338,7021,1158,147929,1691,1792,5906,2271,1940,1017,2045,2661,3738,839,2137,1737,26129,1350,2696,7147,575,1499
400,5110,0,367,0,0,0,1,76,998,0,0,0,0,0,0,0,0,0,117,1886,1202,3101,415,807,2062,1403,0,0,0,782,151,0,279,0,0,229,0,959,203,661,0,436,0,0,0,0,0,3586,0,0,0,0,0,0,362,0,0,1,0,0,0,0,60599,13,0,0,68,0,0,0,0,0,114,0,0,0,0,126,0,0,0
401,5764,606,1055,9552,823,3255,2290,901,1601,996,2756,3599,2327,2143,10446,697,2690,1100,1350,2367,1140,3134,38,412,1687,2184,4588,916,416,4732,146,1772,1227,1109,1203,1021,1773,277,2536,1663,872,969,2696,157,1365,2795,2334,14391,1101,7193,1991,2386,1091,1276,1206,979,40020,1265,314,16312,4908,1557,145523,1002,584,2867,1438,1211,545,1814,1278,2222,586,942,1607,9298,1187,1608,8993,1668,1283
402,3127,987,526,6951,1680,174,1725,1110,1218,1303,4058,972,1023,2560,8874,1299,1746,1624,960,1861,1456,2072,199,593,1979,1448,2600,332,557,6329,593,3237,494,1748,808,383,775,785,1498,669,1074,1290,1420,612,1853,4309,5015,3973,1519,8616,1568,2271,939,1054,1253,910,30171,737,522,9370,3825,772,124411,1599,1337,2054,713,2784,170,826,716,1148,843,322,1282,11104,1356,500,7190,1273,1609
403,2723,823,427,4765,1605,442,732,585,320,275,1673,1591,2209,1801,7740,1003,1547,994,426,1527,784,2357,257,555,1823,492,1705,767,679,5377,62,852,1976,1608,569,513,562,673,1258,493,193,804,1454,150,814,2051,1630,5034,479,6366,897,1822,991,763,1117,439,19801,267,555,3686,3169,815,18873,437,933,1899,1074,417,410,272,973,1561,296,667,1367,7417,777,1145,4308,256,1128
404,3491,356,166,6820,665,3516,2069,2100,541,867,2433,2014,2384,868,6128,1447,1543,596,762,1491,967,1532,576,569,1652,1842,2435,1206,807,4750,736,2059,2857,1402,149,504,626,954,1257,1018,1220,293,1658,349,1332,3451,2119,6249,690,6724,826,570,278,574,402,1160,24614,620,0,17610,4123,704,129448,341,1400,3651,397,770,109,314,878,1229,390,580,835,10581,348,386,3728,1308,814
405,13,0,8,0,0,31,16,2,5,0,1,2,389,0,888,0,2,1,9,9846,4594,15139,4303,4664,9410,19,1104,0,7,18100,837,0,4,918,0,2,0,3,132,9,154,9,1,0,0,0,0,39,0,42442,4701,0,0,0,5474,0,1402,2,0,314,2632,40,59282,0,0,0,1,0,0,0,35,0,0,0,0,0,0,1,0,0,0
406,11566,1913,1384,13225,5326,668,6458,1074,2664,863,9855,2993,5526,2660,15324,1577,2194,4706,1190,4117,2125,4667,344,769,2392,4409,6786,1170,5298,17517,662,4416,1377,3493,2026,6724,925,2774,4458,3010,4753,1657,2300,1592,1180,11704,3287,22210,688,11463,4295,2935,1410,584,3147,3212,48502,3756,771,197,8153,2011,334998,2332,4682,3909,1664,2900,949,3289,1119,2489,2725,1778,686,70210,1747,6652,27364,3098,3307
407,6827,4,938,5984,1205,1541,4073,533,480,1108,4190,4372,2729,4142,10225,1434,1434,2158,3410,2053,832,2490,236,977,1647,1266,1670,974,1233,8150,411,1673,1386,1710,782,2694,1486,1801,2482,1594,1465,1162,1628,1928,2055,3708,5823,4888,1460,10204,3340,1952,958,710,1357,2097,35237,1044,947,4649,3562,2245,149994,1338,647,4554,853,2153,688,1564,2529,1664,368,2511,357,15280,2185,333,7087,1957,592
408,3322,725,2913,11442,2273,2526,1606,754,1007,1471,4694,5723,3959,4956,23094,3355,2941,1809,2149,1952,1170,3331,296,1075,2708,828,4952,916,1810,8996,1690,2140,1062,906,1134,966,3873,1793,3554,1711,586,937,2229,662,2709,3382,7572,8434,1029,14020,5180,1545,3332,643,1139,1731,38919,1643,934,21196,5066,1266,25435,427,1296,5288,1341,2658,192,3824,2719,1961,737,1156,736,10576,3211,4721,17244,1843,1693
409,5851,1208,342,6492,555,1291,3252,2534,1590,573,2133,2498,1725,4179,19415,1843,2352,2164,1312,1881,855,2639,0,315,977,1492,2706,426,1702,4490,430,2126,2892,690,962,65,1425,1062,3738,1112,299,623,3141,585,3001,4848,8837,14359,1059,7858,5198,4355,2149,1869,1550,2964,50274,1044,203,34997,4185,1776,113205,1072,1300,3636,652,598,31,557,2279,3260,1403,1908,1477,8452,1159,1202,13175,1946,2048
410,18,0,0,4,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,1568,888,1447,0,369,1703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,86,2,0,0,0,3,0,0,0,3,0,0,0,0,0,85192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
411,9878,1006,2175,18872,3994,5085,7155,2346,1746,2354,7822,2890,5030,2993,20286,1925,2889,2907,1876,1843,1070,4114,506,738,2065,3531,7183,1043,1233,14029,2462,4708,4388,3442,1257,4090,1053,1623,2229,2154,925,2384,4800,1020,1808,10395,7088,17557,2018,17945,6821,5211,1112,847,2170,1572,60671,1270,2138,10677,5869,2121,289970,1142,2801,5250,1156,3846,544,2265,1475,4516,2157,1572,1063,38350,1457,2952,12251,2228,1053
412,12130,273,2210,17700,3739,8727,2625,816,5085,1714,10366,7621,4668,5593,27972,4478,4392,5584,3467,6195,3607,9612,0,1746,2748,764,1115,2738,4941,21065,2088,14452,350,1799,1510,3542,3002,600,2722,3926,1298,3353,5900,2067,2700,4102,7607,12459,1200,71975,5402,1708,3558,2004,4851,3152,60721,5552,3209,11279,7341,1770,91945,4843,2985,8860,1249,8832,3677,602,0,2566,1640,0,3548,23325,2583,5666,16676,2921,3636
413,15111,682,4331,24709,2943,464,10009,2438,4886,1212,7472,8170,4754,8238,24257,4375,4390,4276,5353,5319,3282,8366,1085,1637,5237,3329,8695,1313,1881,26140,3395,6223,3131,5221,3400,8988,1476,5440,8446,3241,503,2959,4580,2158,7804,9824,13173,16081,1550,41804,17127,7847,4321,2407,7230,2185,108412,3429,3202,14818,6126,2990,335007,2657,6188,7860,2367,10618,1495,1087,4838,4782,2604,368,4387,35590,3362,1561,4486,2893,1970
414,4171,981,493,3859,929,905,1081,1574,1134,970,3311,2713,2473,1680,7792,1250,1009,1617,4415,1375,1442,2442,84,460,2162,1639,2210,560,495,8659,641,2889,845,1657,270,483,1250,1374,1536,862,1935,1428,1243,944,275,3721,2610,3360,1190,9879,2506,1822,235,849,462,591,23134,718,282,8941,3401,1457,53272,447,709,2400,2758,915,276,798,690,457,608,642,1004,8101,342,1970,5495,678,1584
415,40259,2089,7124,51980,4763,10737,12983,1768,3964,3927,24498,5593,7997,9247,29068,4526,5695,3626,3318,5309,2267,7725,863,4515,6074,7388,14480,3781,6576,48648,4616,10523,8573,11849,7398,10839,2315,2425,4609,2232,4381,4900,8758,6893,3802,20013,17226,26260,5845,43111,7619,5656,2621,8549,5046,8980,157665,2769,6847,36002,16296,3787,273470,1222,6311,10197,8233,3492,3089,5656,3197,12704,5203,2617,4109,64661,2440,4934,46938,5160,6784
416,2029,141,584,1212,513,1012,516,276,357,186,3959,644,706,304,1715,616,353,733,2106,1057,1364,2359,320,147,1096,455,240,427,504,5801,429,1824,16,960,34,2,963,433,558,323,142,607,747,0,158,1150,1155,8384,144,3249,1374,1011,283,302,167,529,6691,138,462,4122,2093,371,29247,79,278,906,808,16,197,134,207,639,165,15,221,2782,147,287,1387,79,606
417,12259,837,774,15681,1225,16668,2815,2358,563,2185,6403,5301,4898,4782,22898,2221,1666,2695,2551,2912,1567,3109,295,1157,2070,3569,3722,1115,1440,6477,1378,2547,583,2890,1024,1793,1577,2120,3230,1873,2058,1621,2885,1859,2232,6528,6396,12461,960,9638,4029,2188,2530,2817,527,3164,67098,2341,2437,57087,5632,1666,160812,573,3047,9390,1838,4146,1295,1694,1372,2373,1513,1274,1918,14432,1771,1273,9327,3421,1170
418,3327,0,172,3920,1182,2318,1872,924,536,400,1150,852,1336,794,5019,880,821,829,1074,964,468,1547,88,206,830,1436,1615,285,755,5384,172,1533,1890,1850,469,279,527,665,99,255,262,1167,1442,11,927,2875,1496,3522,382,5592,778,850,401,498,557,579,18101,633,695,4730,2593,1098,62546,1111,834,1645,413,753,304,297,613,1907,162,306,311,5470,738,1044,5327,821,514
419,7333,2739,175,11700,1315,18317,2806,1011,1201,717,11119,4516,4286,3833,15714,1407,1899,1849,2640,2288,1217,3159,0,173,1582,2272,4334,508,943,8012,131,3352,1741,2116,2053,426,1685,1908,2655,776,1151,2831,2636,1318,2419,8909,4296,10642,2836,17436,1669,2136,4245,844,1400,2605,49109,2176,1543,84499,10048,1816,183951,739,1195,7676,911,2676,624,1793,2603,2712,901,2889,2578,20733,493,1401,13989,3364,1698
420,10229,579,1624,16261,4376,11228,7458,3912,1847,2181,11522,2624,3674,2704,15383,3459,3474,2723,2247,1768,1345,3217,644,1067,2883,3612,8802,1846,2960,22004,2023,5422,8154,3738,3206,7076,626,2562,2915,4276,0,3054,4239,1969,1253,14722,2968,15876,522,9094,2457,2076,1063,400,2099,3493,57018,1658,2319,11514,14343,2226,249213,1559,1952,5799,3916,2623,2137,2297,3101,5076,2877,1377,1394,60621,836,1839,21624,2353,4022
421,2739,380,834,2821,468,859,1527,247,788,884,1313,1742,951,1486,4787,776,1439,936,606,985,616,1216,277,404,1155,1245,1443,437,795,4147,663,1431,864,890,567,337,1324,902,1312,392,933,904,819,663,652,2163,2655,9633,752,5397,1078,711,254,830,813,624,15685,998,392,8848,3048,1328,62448,912,387,3168,500,247,400,844,396,1766,539,297,324,5152,1063,654,2598,515,548
422,17564,201,1279,17131,1886,20151,6188,2400,3109,714,9191,7831,3215,5729,25651,2974,5467,4516,4208,4045,1839,6779,554,1407,2637,3990,5200,1633,4119,19500,2441,5514,2623,6535,2130,2745,1441,2214,8531,3602,4983,2730,4328,1132,3102,11777,11613,19619,1587,30170,4608,4465,1691,1256,2404,5920,88211,4602,1874,49390,12718,2419,192819,4994,3947,9720,1808,1707,950,1782,4183,6068,2487,2940,4270,43227,624,4399,26881,715,2839
423,4803,214,491,3243,885,1707,2724,1248,510,894,3946,1922,1487,1499,10043,1414,2233,551,2126,1759,975,3250,1,1253,1935,1823,3449,644,559,6825,870,2695,1309,1123,1071,250,1125,1100,872,826,1455,2110,1362,503,1014,4029,3612,4626,1204,6040,1370,1141,904,1469,1048,1402,23435,1187,480,4744,4443,728,86751,1645,769,3195,867,1167,138,965,506,2216,801,360,342,8484,732,1617,7504,771,1017
424,14961,1075,2427,21907,3449,19193,6599,2893,2554,2654,17792,8740,3372,5551,28784,3267,5845,2623,2812,2279,2242,8703,2,1859,3396,3331,4383,776,2724,20545,1056,5804,2003,1996,1674,7113,1224,1295,4071,2408,1126,5208,5033,2388,1216,14043,6800,13570,2254,18889,4909,5738,1810,237,1591,4851,88247,3486,476,31701,14693,1871,122569,1550,2630,12289,5350,6064,1272,3052,2007,5744,3546,1862,4350,54551,744,4300,19382,5411,3090
425,7,0,1,0,0,3,0,1,5787,0,0,1,0,0,9109,1,0,0,296,249414,84996,181230,3785,33911,149113,41533,0,0,0,108349,0,0,955,6589,0,7,0,0,0,2,0,11354,0,0,0,0,0,3,0,150292,10329,0,0,0,18833,0,0,0,0,0,22521,0,364864,0,0,0,0,0,13834,0,0,0,2,0,0,0,0,1,19425,0,0
426,4744,128,946,6059,3172,580,2134,648,707,859,4631,1395,1271,1844,6210,968,1592,2267,612,1156,339,636,1,141,697,1419,1116,607,672,8194,702,2255,1384,1664,651,1626,443,997,948,834,410,1857,1648,1024,551,3493,2982,2472,176,7757,2207,1213,1050,421,1396,464,29980,637,945,153,1882,824,57459,1091,1682,1654,1193,534,407,643,905,2012,827,224,926,18135,312,577,1652,576,736
427,18434,2651,927,26182,4623,11150,6973,2479,2069,7213,4994,6910,5858,9558,27493,3476,6379,4807,7024,3778,2114,4517,1446,3296,3153,5920,9941,3006,2599,28209,1435,4503,3767,8748,2849,6077,1502,5335,7106,3659,3606,3260,3035,3303,2504,18359,23358,38078,4828,69317,13267,6122,4321,2916,6678,5368,122883,7183,1666,26803,13591,3687,383696,3158,7000,11712,2866,4550,2523,3439,2633,5133,584,3044,787,57432,4838,4754,17323,4876,3299
428,8496,282,1412,16303,3364,3789,10331,308,2045,2776,5024,6487,7194,4071,19391,4477,4298,5960,3248,3114,2886,3836,480,2018,3629,3259,6992,1296,2974,20521,1285,3040,4772,3480,3056,3199,3702,622,3705,4238,3069,2653,5482,927,850,10337,9589,16190,2754,27446,6151,4097,3057,1696,5099,2713,69792,2904,1761,7667,10646,843,325347,959,1614,10337,2635,4637,268,2965,2580,5244,964,2116,3691,33301,1134,2089,15283,949,2630
429,10575,1,852,14363,4603,5523,4622,2111,1391,1060,10129,1854,3368,4194,12798,1211,2482,2369,3254,2231,1567,3244,2,635,1317,3096,4011,1466,1681,14322,1876,2353,5699,3016,1051,4864,902,1193,1683,1363,209,3162,4467,698,992,7461,3633,10240,1750,12071,4004,1855,2406,599,1681,1714,71342,1359,960,4444,7277,1505,193106,2064,1913,3855,3362,666,1308,2029,2614,2432,727,1339,1201,37503,1729,5126,17038,1768,1180
430,7121,422,465,6882,1447,3337,1709,640,154,579,1493,2206,1167,1350,8149,1033,1175,1098,1942,1423,997,1865,409,229,1308,1512,1254,207,972,3937,577,1705,168,1847,745,802,491,1290,460,1248,880,1491,1331,476,278,2424,3285,9732,341,3692,1276,1301,581,796,583,836,24949,1093,721,5188,3497,1705,109302,947,1243,3317,1611,1831,97,163,1282,1533,647,352,1181,5374,812,533,6023,1024,649
431,11996,1140,1804,5180,0,0,3780,317,3006,985,0,6095,5575,5356,26094,569,139,1101,4518,1536,405,1516,252,621,748,3121,1914,0,32,614,2686,909,41,220,0,6,194,864,2272,628,0,1422,2861,671,1054,10234,0,19028,1305,55560,0,25,1087,0,2393,728,46283,2853,968,855,440,3278,420586,175,1561,1386,2226,1318,17195,6180,4,1660,828,4307,466,2273,79,15470,16879,559,222
432,3953,1289,131,9320,1505,283,2601,924,942,1290,2834,2100,1896,1512,9480,1410,1425,730,1464,832,837,1654,555,227,949,2025,2560,506,1420,6161,444,2465,1742,1283,862,1690,229,471,1142,1158,502,814,1384,511,1369,3626,2927,9594,1373,6785,1691,1040,1599,1015,1475,1065,25320,1377,958,13659,3224,974,150087,1550,1271,3388,1357,1473,817,835,989,1556,829,1196,865,10414,655,807,8661,619,975
433,6925,4799,1684,12738,10368,504,1718,1586,458,2646,6693,6081,1580,922,19630,4675,2232,6295,17225,2080,2017,4303,0,55,3530,5075,1914,1241,6643,22004,1118,9673,3354,5574,29,1181,775,330,1995,3433,634,5332,1331,1334,1,8799,7376,19903,237,30606,2340,6004,881,260,3380,1738,57347,1276,1271,1146,7741,1736,69265,1668,760,4492,1819,190,0,277,3812,2787,560,1993,3513,99294,756,2401,10379,2,2964
434,109,0,848,0,0,62,1,0,0,0,0,0,1,0,0,0,0,619,0,11766,8168,14623,2409,3857,6183,7,0,0,0,3618,0,0,47,1521,0,1,0,0,3,1,0,6,0,0,0,0,0,5,0,13554,1480,0,0,0,0,0,61,0,0,0,827,0,24541,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,0,0,1
435,8894,180,732,4543,63,343,1034,1583,467,2490,4137,1672,2818,1942,10093,2486,3529,2383,1208,3850,2147,5410,1311,1613,4712,2115,2251,604,1057,11712,1044,2979,4570,1541,1106,392,546,2519,3582,2242,1096,826,1157,1334,2449,2657,1732,17977,903,14672,3185,2898,3819,1959,2379,1062,21628,1777,783,11870,7610,552,109028,1683,834,3748,1488,2242,695,545,920,2007,490,896,2200,6523,1560,855,9426,532,2176
436,18887,476,1310,15763,4119,1676,3290,1020,2320,1161,12771,4035,2293,4516,17174,1990,3009,4126,3201,1718,2106,6477,0,1167,2557,2553,3130,1404,3761,18223,2053,3139,1644,6323,966,3282,635,1203,2784,3481,0,4271,3338,1064,286,8763,5600,13359,385,23245,4537,1916,2530,0,2360,2183,69889,2145,920,0,3544,3040,163988,2037,2667,6288,2089,1444,1139,2948,3422,4029,855,2428,3404,43249,1054,1886,4436,1709,2511
437,5274,808,852,7560,1225,4884,1816,2757,1050,2164,7912,6783,2234,1139,10150,1131,2037,1993,4179,1825,1219,2443,0,225,1449,2266,2014,643,3666,11327,1060,3957,3795,3960,478,346,1350,664,1725,988,499,1990,1278,1013,52,5416,4165,14700,1259,8207,1884,1011,1662,1258,2048,1101,21102,1044,1223,37543,7663,1560,81969,671,1759,4922,1683,0,845,197,1399,1879,395,2103,1155,13481,1551,645,3953,1147,2369
438,20879,2938,1883,45352,5668,13857,12441,3725,4078,7084,31148,14728,6939,6883,41407,6054,4112,7649,13070,6816,3441,9839,1,4071,2174,6124,5923,3824,10704,36907,3413,20247,5806,10909,814,3499,8810,3460,5378,6881,9836,7396,8421,3988,3027,30918,22981,32334,5706,70658,11908,9979,3813,2315,5763,4199,166301,4899,5399,6817,24271,5088,400655,7504,6080,17333,7602,3706,2143,2412,3868,11557,4645,4072,7293,89623,2728,614,14401,3306,7338
439,4044,145,475,1041,2541,1632,256,319,362,487,2918,1216,479,440,2310,1166,269,1035,3724,1292,1649,1824,0,167,1444,181,315,677,1312,8528,423,1373,149,1315,3,129,443,976,1308,261,0,1109,551,479,3,1259,1293,8862,152,3880,1160,968,268,92,565,594,11094,68,92,553,2391,425,37878,464,406,1585,1293,0,179,129,675,314,58,549,51,5531,332,691,1123,2,350
440,10966,456,4000,15512,1653,10354,2822,2385,2198,2475,9771,6224,2595,3959,23845,3111,5547,1740,2355,3592,3686,4896,5,587,3633,1821,2440,602,3446,13117,4294,4490,2905,4774,82,4688,3254,3833,3872,3100,1560,950,2474,2142,1556,10730,5981,22010,3097,29195,3976,2653,2307,2165,3915,3571,28701,2452,1983,48831,11087,306,168109,733,1842,12112,2144,3780,1473,420,1672,4461,1055,1459,2329,24524,1749,1461,16394,1833,2994
